
CENWAVE 1055
==========================
Rootname	opt_elem	cenwave	fp-pos	life_adj	proposal	targname	date-obs	exptime
lc3y01lpq	G130M		1096	3	2		13119		GD71	2012-11-11	600.19
lc3y02i4q	G130M		1096	3	2		13119		GD71	2012-12-09	600.19
lc3y03pgq	G130M		1096	3	2		13119		GD71	2013-01-13	600.16
lc3y04eyq	G130M		1096	3	2		13119		GD71	2013-02-10	600.19
lc3y05owq	G130M		1096	3	2		13119		GD71	2013-03-13	600.19
lc3y06isq	G130M		1096	3	2		13119		GD71	2013-04-14	600.19
lc3y07q5q	G130M		1096	3	2		13119		GD71	2013-08-11	600.22
lc3y08lzq	G130M		1096	3	2		13119		GD71	2013-09-15	600.19
lc3y08m1q	G130M		1096	3	2		13119		WAVE	2013-09-15	139.97
lc3y09jiq	G130M		1096	3	2		13119		GD71	2013-10-13	600.19
lc3y09jkq	G130M		1096	3	2		13119		WAVE	2013-10-13	139.94
lce821g0q	G130M		1096	3	2		13520		GD71	2013-12-24	600.19
lce821g2q	G130M		1096	3	2		13520		WAVE	2013-12-24	139.94
lce823m5q	G130M		1096	3	2		13520		GD71	2014-02-18	600.19
lce823m7q	G130M		1096	3	2		13520		WAVE	2014-02-18	139.87
lce825c1q	G130M		1096	3	2		13520		GD71	2014-04-21	600.19
lce825c3q	G130M		1096	3	2		13520		WAVE	2014-04-21	139.94
lce899flq	G130M		1096	3	2		13520		GD71	2014-08-18	600.16
lce899fnq	G130M		1096	3	2		13520		WAVE	2014-08-18	139.94
lce831lcs	G130M		1096	3	2		13520		GD71	2014-09-24	600.19
lce831les	G130M		1096	3	2		13520		WAVE	2014-09-24	140.00
lcqz21ibq	G130M		1096	3	2		13967		GD71	2014-11-25	600.16
lcqz21ihq	G130M		1096	3	2		13967		WAVE	2014-11-25	139.90
lcqz23oyq	G130M		1096	3	2		13967		GD71	2015-02-04	600.19
lcqz23p0q	G130M		1096	3	2		13967		WAVE	2015-02-04	139.90
lcqz24ioq	G130M		1096	3	2		13967		GD71	2015-02-10	600.19
lcqz24iqq	G130M		1096	3	2		13967		WAVE	2015-02-10	139.87
lcqz26c0q	G130M		1096	3	2		13967		GD71	2015-04-13	600.19
lcqz26c2q	G130M		1096	3	2		13967		WAVE	2015-04-13	139.87
lcqz30l4q	G130M		1096	3	2		13967		GD71	2015-08-15	600.19
lcqz30l7q	G130M		1096	3	2		13967		WAVE	2015-08-15	139.94
lcqz32m6q	G130M		1096	3	2		13967		GD71	2015-10-21	600.19
lcqz32mtq	G130M		1096	3	2		13967		WAVE	2015-10-21	139.94
ld0y13czq	G130M		1096	3	2		14435		GD71	2016-01-01	744.19
ld0y13d1q	G130M		1096	3	2		14435		WAVE	2016-01-01	139.90
ld0y14e8q	G130M		1096	3	2		14435		GD71	2016-02-22	744.19
ld0y14edq	G130M		1096	3	2		14435		WAVE	2016-02-22	139.87
ld0y15j6q	G130M		1096	3	2		14435		GD71	2016-04-20	744.16
ld0y15jaq	G130M		1096	3	2		14435		WAVE	2016-04-20	139.87
ld0y16grq	G130M		1096	3	2		14435		GD71	2016-08-23	744.19
ld0y16gvq	G130M		1096	3	2		14435		WAVE	2016-08-23	139.97
ld0y17ezq	G130M		1096	3	2		14435		GD71	2016-10-17	744.19
ld0y17f1q	G130M		1096	3	2		14435		WAVE	2016-10-17	139.90
ldcv03g0q	G130M		1096	3	2		14854		GD71	2016-12-26	744.19
ldcv03g2q	G130M		1096	3	2		14854		WAVE	2016-12-26	139.97
ldcv06fhq	G130M		1096	3	2		14854		GD71	2017-02-20	744.19
ldcv06fjq	G130M		1096	3	2		14854		WAVE	2017-02-20	140.00
ldcv09k8q	G130M		1096	3	2		14854		GD71	2017-04-04	744.19
ldcv09kaq	G130M		1096	3	2		14854		WAVE	2017-04-04	139.94
ldcv18mwq	G130M		1096	3	2		14854		GD71	2017-08-23	740.19
ldcv18myq	G130M		1096	3	2		14854		WAVE	2017-08-23	139.94
ldcv21f4q	G130M		1096	3	2		14854		GD71	2017-09-25	740.19
ldcv21f6q	G130M		1096	3	2		14854		WAVE	2017-09-25	139.90
ldqj02itq	G130M		1096	3	2		15384		GD71	2017-12-26	737.22
ldqj02izq	G130M		1096	3	2		15384		WAVE	2017-12-26	140.00
ldqj04j6q	G130M		1096	3	2		15384		GD71	2018-02-20	737.18
ldqj04j8q	G130M		1096	3	2		15384		WAVE	2018-02-20	139.90
ldqj06i8q	G130M		1096	3	2		15384		GD71	2018-04-10	737.22
ldqj06ibq	G130M		1096	3	2		15384		WAVE	2018-04-10	139.78
ldqj09frq	G130M		1096	3	2		15384		GD71	2018-08-14	737.18
ldqj09fvq	G130M		1096	3	2		15384		WAVE	2018-08-14	139.90
ldqj11e1q	G130M		1096	3	2		15384		GD71	2018-11-10	737.18
ldqj11e3q	G130M		1096	3	2		15384		WAVE	2018-11-10	139.94
ldv002muq	G130M		1096	3	2		15535		GD71	2018-12-26	836.19
ldv004u1q	G130M		1096	3	2		15535		GD71	2019-02-22	744.19
ldv004u4q	G130M		1096	3	2		15535		WAVE	2019-02-22	139.97
ldv009atq	G130M		1096	3	2		15535		GD71	2019-08-24	744.19
ldv009avq	G130M		1096	3	2		15535		WAVE	2019-08-24	139.90
ldv011j5q	G130M		1096	3	2		15535		GD71	2019-10-16	744.19
ldv011jfq	G130M		1096	3	2		15535		WAVE	2019-10-16	139.97
le5g02buq	G130M		1096	3	2		15773		GD71	2019-12-30	744.19
le5g02bxq	G130M		1096	3	2		15773		WAVE	2019-12-30	139.87
le5g54jjq	G130M		1096	3	2		15773		GD71	2020-03-11	744.19
le5g54jnq	G130M		1096	3	2		15773		WAVE	2020-03-11	139.94
le5g06btq	G130M		1096	3	2		15773		GD71	2020-04-10	744.22
le5g06chq	G130M		1096	3	2		15773		WAVE	2020-04-10	139.90
le5g09g4q	G130M		1096	3	2		15773		GD71	2020-08-16	744.19
le5g09g7q	G130M		1096	3	2		15773		WAVE	2020-08-16	139.87
le5g11k0q	G130M		1096	3	2		15773		GD71	2020-10-17	744.19
le5g11k4q	G130M		1096	3	2		15773		WAVE	2020-10-17	139.87
lefe02kfq	G130M		1096	3	2		16324		GD71	2020-12-26	744.19
lefe02khq	G130M		1096	3	2		16324		WAVE	2020-12-26	159.94
lefe04opq	G130M		1096	3	2		16324		GD71	2021-02-18	744.19
lefe04orq	G130M		1096	3	2		16324		WAVE	2021-02-18	159.78
lefe06eoq	G130M		1096	3	2		16324		GD71	2021-04-10	744.19
lefe06eqq	G130M		1096	3	2		16324		WAVE	2021-04-10	159.87
lefe09gqq	G130M		1096	3	2		16324		GD71	2021-08-15	744.19
lefe09gsq	G130M		1096	3	2		16324		WAVE	2021-08-15	159.94
lefe11c8q	G130M		1096	3	2		16324		GD71	2021-10-16	744.19
lefe11caq	G130M		1096	3	2		16324		WAVE	2021-10-16	159.94
ler102i1q	G130M		1096	3	2		16830		GD71	2021-12-26	793.18
ler102i3q	G130M		1096	3	2		16830		WAVE	2021-12-26	159.90
ler104s2q	G130M		1096	3	2		16830		GD71	2022-02-18	793.18
ler104s9q	G130M		1096	3	2		16830		WAVE	2022-02-18	159.94
ler156gcq	G130M		1096	3	2		16830		GD71	2022-04-16	793.22
ler156geq	G130M		1096	3	2		16830		WAVE	2022-04-16	159.74
ler109b7q	G130M		1096	3	2		16830		GD71	2022-08-20	793.22
ler109beq	G130M		1096	3	2		16830		WAVE	2022-08-20	159.90
ler111hiq	G130M		1096	3	2		16830		GD71	2022-10-16	793.18
ler111hkq	G130M		1096	3	2		16830		WAVE	2022-10-16	159.87
lf2002diq	G130M		1096	3	2		17249		GD71	2022-12-10	829.22
lf2002dkq	G130M		1096	3	2		17249		WAVE	2022-12-10	159.84
lf2004ibq	G130M		1096	3	2		17249		GD71	2023-02-16	829.18
lf2004ifq	G130M		1096	3	2		17249		WAVE	2023-02-16	159.94
lf2009hiq	G130M		1096	3	2		17249		GD71	2023-08-20	829.18
lf2009hkq	G130M		1096	3	2		17249		WAVE	2023-08-20	159.94
lf2109ywq	G130M		1096	3	2		17251		GD71	2023-09-07	829.18
lf2011htq	G130M		1096	3	2		17249		GD71	2023-10-07	829.18
lf4h02bwq	G130M		1096	3	2		17328		GD71	2023-11-11	829.18
lf4g02izq	G130M		1096	3	2		17326		GD71	2023-12-20	829.18
lf4h04wbq	G130M		1096	3	2		17328		GD71	2024-01-10	829.18

CENWAVE 1222
==========================
Rootname	opt_elem	cenwave	fp-pos	life_adj	proposal	targname	date-obs	exptime
lbxm1ariq	G130M		1222	3	2		12806		WD0308-565	2012-08-16	250.02
lbui50qnq	G130M		1222	3	2		12715		WD0308-565	2012-09-16	226.02
lbui51l6q	G130M		1222	3	2		12715		WD0308-565	2012-10-16	226.02
lc3y30djq	G130M		1222	3	2		13119		WD0308-565	2012-11-19	226.02
lc3y31fnq	G130M		1222	3	2		13119		WD0308-565	2012-12-14	226.05
lc3y32e7q	G130M		1222	3	2		13119		WD0308-565	2013-01-14	226.02
lc3y33e7q	G130M		1222	3	2		13119		WD0308-565	2013-02-10	226.05
lc3y34xxq	G130M		1222	3	2		13119		WD0308-565	2013-03-14	226.02
lc3y35l5q	G130M		1222	3	2		13119		WD0308-565	2013-04-17	226.02
lc3y36qqq	G130M		1222	3	2		13119		WD0308-565	2013-05-16	226.02
lc3y37loq	G130M		1222	3	2		13119		WD0308-565	2013-06-09	226.05
lc3y38qtq	G130M		1222	3	2		13119		WD0308-565	2013-07-17	226.02
lc3y39d8q	G130M		1222	3	2		13119		WD0308-565	2013-08-17	226.02
lc3y40vuq	G130M		1222	3	2		13119		WD0308-565	2013-09-18	226.02
lc3y41hoq	G130M		1222	3	2		13119		WD0308-565	2013-10-13	226.02
lce802maq	G130M		1222	3	2		13520		WD0308-565	2013-12-25	226.02
lce804h8q	G130M		1222	3	2		13520		WD0308-565	2014-02-22	226.02
lce806g6q	G130M		1222	3	2		13520		WD0308-565	2014-04-22	226.02
lce808yaq	G130M		1222	3	2		13520		WD0308-565	2014-06-27	226.02
lce810e7q	G130M		1222	3	2		13520		WD0308-565	2014-08-18	226.02
lce812xfq	G130M		1222	3	2		13520		WD0308-565	2014-09-26	226.02
lcqz01phq	G130M		1222	3	2		13967		WD0308-565	2014-11-27	226.02
lcqz03ogq	G130M		1222	3	2		13967		WD0308-565	2015-02-04	226.02
lcqz04h8q	G130M		1222	3	3		13967		WD0308-565	2015-02-09	226.02
lcqz06vsq	G130M		1222	3	3		13967		WD0308-565	2015-04-16	226.02
lcqz08cwq	G130M		1222	3	3		13967		WD0308-565	2015-06-08	226.02
lcqz10sxq	G130M		1222	3	3		13967		WD0308-565	2015-08-12	226.02
lcqz12kkq	G130M		1222	3	3		13967		WD0308-565	2015-10-20	226.02
ld0y02cgq	G130M		1222	3	3		14435		WD0308-565	2016-01-01	226.02
ld0y04i8q	G130M		1222	3	3		14435		WD0308-565	2016-02-23	226.02
ld0y06icq	G130M		1222	3	3		14435		WD0308-565	2016-04-19	226.02
ld0y08mkq	G130M		1222	3	3		14435		WD0308-565	2016-06-25	226.02
ld0y10dkq	G130M		1222	3	3		14435		WD0308-565	2016-08-22	226.02
ld0y12e0q	G130M		1222	3	3		14435		WD0308-565	2016-10-17	226.02
ldcv02ylq	G130M		1222	3	3		14854		WD0308-565	2016-12-29	226.02
ldcv05ejq	G130M		1222	3	3		14854		WD0308-565	2017-02-25	226.02
ldcv08emq	G130M		1222	3	3		14854		WD0308-565	2017-04-24	226.02
ldcv11f1q	G130M		1222	3	3		14854		WD0308-565	2017-06-26	226.02
ldcv17meq	G130M		1222	3	3		14854		WD0308-565	2017-08-23	226.02
ldcv20elq	G130M		1222	3	3		14854		WD0308-565	2017-09-25	226.02
ldcv22wpq	G130M		1222	3	4		14854		WD0308-565	2017-10-05	226.02
ldqj01mmq	G130M		1222	3	4		15384		WD0308-565	2017-12-27	254.02
ldqj03gxq	G130M		1222	3	4		15384		WD0308-565	2018-02-20	254.02
ldqj55xiq	G130M		1222	3	4		15384		WD0308-565	2018-05-11	254.02
ldqj07xtq	G130M		1222	3	4		15384		WD0308-565	2018-06-07	254.02
ldqj10deq	G130M		1222	3	4		15384		WD0308-565	2018-10-30	254.05
ldv001ivq	G130M		1222	3	4		15535		WD0308-565	2018-12-28	254.02
ldv053msq	G130M		1222	3	4		15535		WD0308-565	2019-03-20	254.05
ldv005f9q	G130M		1222	3	4		15535		WD0308-565	2019-04-16	254.05
ldv057yqq	G130M		1222	3	4		15535		WD0308-565	2019-06-28	254.05
ldv058azq	G130M		1222	3	4		15535		WD0308-565	2019-08-19	254.02
ldv060d5s	G130M		1222	3	4		15535		WD0308-565	2019-11-11	254.02
le5g01f2q	G130M		1222	3	4		15773		WD0308-565	2019-12-31	254.02
le5g53bvq	G130M		1222	3	4		15773		WD0308-565	2020-03-16	254.02
le5g05pnq	G130M		1222	3	4		15773		WD0308-565	2020-04-16	254.02
le5g07mjq	G130M		1222	3	4		15773		WD0308-565	2020-06-17	254.02
le5g08lwq	G130M		1222	3	4		15773		WD0308-565	2020-08-09	254.02
le5g10k0q	G130M		1222	3	4		15773		WD0308-565	2020-10-06	254.02
lefe01pmq	G130M		1222	3	4		16324		WD0308-565	2020-12-27	267.04
lefe53ebq	G130M		1222	3	4		16324		WD0308-565	2021-03-15	267.04
lefe05nyq	G130M		1222	3	4		16324		WD0308-565	2021-04-21	267.01
lefe07llq	G130M		1222	3	4		16324		WD0308-565	2021-06-08	267.01
lefe08owq	G130M		1222	3	4		16324		WD0308-565	2021-08-11	267.01
lefe10oyq	G130M		1222	3	4		16324		WD0308-565	2021-12-07	267.01
ler101buq	G130M		1222	3	4		16830		WD0308-565	2022-01-07	267.01
ler103aaq	G130M		1222	3	4		16830		WD0308-565	2022-02-26	267.04
ler15akcq	G130M		1222	3	4		16830		WD0308-565	2022-04-16	267.01
ler107a5q	G130M		1222	3	4		16830		WD0308-565	2022-06-06	267.01
ler108eeq	G130M		1222	3	4		16830		WD0308-565	2022-08-20	267.01
ler110wjq	G130M		1222	3	4		16830		WD0308-565	2022-09-30	267.01
lf201aowq	G130M		1222	3	4		17249		WD0308-565	2022-12-17	267.01
lf203abdq	G130M		1222	3	4		17249		WD0308-565	2023-02-06	267.01
lf205cxkq	G130M		1222	3	4		17249		WD0308-565	2023-06-01	267.04
lf207af3q	G130M		1222	3	4		17249		WD0308-565	2023-06-26	267.01
lf218aeiq	G130M		1222	3	4		17251		WD0308-565	2023-07-17	267.01
lf208alpq	G130M		1222	3	4		17249		WD0308-565	2023-08-11	267.01
lf2110y8q	G130M		1222	3	4		17251		WD0308-565	2023-09-03	267.01
lf2010m8q	G130M		1222	3	4		17249		WD0308-565	2023-10-08	267.01
lf4h1abeq	G130M		1222	3	4		17328		WD0308-565	2023-11-16	267.01
lf4g1arnq	G130M		1222	3	4		17326		WD0308-565	2023-12-22	267.01
lf4h3aenq	G130M		1222	3	4		17328		WD0308-565	2024-01-08	267.01

CENWAVE 1291
==========================
Rootname	opt_elem	cenwave	fp-pos	life_adj	proposal	targname	date-obs	exptime
lbb901k2q	G130M		1291	3	1		11897		WD0947+857	2009-09-15	310.02
lbb905jtq	G130M		1291	3	1		11897		WD0947+857	2009-12-01	310.02
lbb908ngq	G130M		1291	3	1		11897		WD0947+857	2010-03-03	310.02
lbb909ppq	G130M		1291	3	1		11897		WD0947+857	2010-04-01	310.02
lbb910g9q	G130M		1291	3	1		11897		WD0947+857	2010-05-01	310.02
lbb911zdq	G130M		1291	3	1		11897		WD0947+857	2010-06-05	310.02
lbb912o7q	G130M		1291	3	1		11897		WD0947+857	2010-07-03	310.02
lbb913chq	G130M		1291	3	1		11897		WD0947+857	2010-08-02	310.02
lbb914f6q	G130M		1291	3	1		11897		WD0947+857	2010-08-30	310.02
lbb915f2q	G130M		1291	3	1		11897		WD0947+857	2010-09-27	310.02
lbn101ihq	G130M		1291	3	1		12424		WD0947+857	2010-11-02	416.00
lbn102ztq	G130M		1291	3	1		12424		WD0947+857	2010-12-04	416.03
lbn103ayq	G130M		1291	3	1		12424		WD0947+857	2010-12-20	416.00
lbn104teq	G130M		1291	3	1		12424		WD0947+857	2011-01-27	416.03
lbn105daq	G130M		1291	3	1		12424		WD0947+857	2011-02-21	416.03
lbn106gxq	G130M		1291	3	1		12424		WD0947+857	2011-03-22	416.03
lbn107erq	G130M		1291	3	1		12424		WD0947+857	2011-04-23	416.00
lbn108c9q	G130M		1291	3	1		12424		WD0947+857	2011-05-20	416.03
lbn109veq	G130M		1291	3	1		12424		WD0947+857	2011-06-16	416.00
lbn110gkq	G130M		1291	3	1		12424		WD0947+857	2011-07-11	416.00
lbn111n1q	G130M		1291	3	1		12424		WD0947+857	2011-08-14	416.00
lbn112kcq	G130M		1291	3	1		12424		WD0947+857	2011-09-11	416.03
lbui01efs	G130M		1291	3	1		12715		WD0947+857	2011-10-17	416.03
lbui02f7q	G130M		1291	3	1		12715		WD0947+857	2011-11-14	416.00
lbui03mmq	G130M		1291	3	1		12715		WD0947+857	2011-12-28	416.03
lbui04mlq	G130M		1291	3	1		12715		WD0947+857	2012-01-24	416.03
lbui05amq	G130M		1291	3	1		12715		WD0947+857	2012-02-06	416.03
lbui06h2q	G130M		1291	3	1		12715		WD0947+857	2012-02-21	416.03
lbui07dwq	G130M		1291	3	1		12715		WD0947+857	2012-03-05	416.00
lbui08cvq	G130M		1291	3	1		12715		WD0947+857	2012-03-19	416.00
lbui09bqq	G130M		1291	3	1		12715		WD0947+857	2012-04-02	416.03
lbui10tkq	G130M		1291	3	1		12715		WD0947+857	2012-04-27	416.00
lbui11faq	G130M		1291	3	1		12715		WD0947+857	2012-04-30	415.68
lbui12ykq	G130M		1291	3	1		12715		WD0947+857	2012-06-14	416.03
lbui13jqq	G130M		1291	3	1		12715		WD0947+857	2012-07-03	416.03
lbui14igq	G130M		1291	3	1		12715		WD0947+857	2012-07-17	416.00
lbxmt1o3q	G130M		1291	3	1		12806		WD0947+857	2012-08-15	416.00
lbxm1aqfq	G130M		1291	3	2		12806		WD0308-565	2012-08-16	450.02
lbui50qpq	G130M		1291	3	2		12715		WD0308-565	2012-09-16	244.03
lbui51lcq	G130M		1291	3	2		12715		WD0308-565	2012-10-16	244.00
lc3y30dlq	G130M		1291	3	2		13119		WD0308-565	2012-11-19	244.03
lc3y31fpq	G130M		1291	3	2		13119		WD0308-565	2012-12-14	244.03
lc3y32e9q	G130M		1291	3	2		13119		WD0308-565	2013-01-14	244.03
lc3y33e9q	G130M		1291	3	2		13119		WD0308-565	2013-02-10	244.03
lc3y34xzq	G130M		1291	3	2		13119		WD0308-565	2013-03-14	244.03
lc3y35l7q	G130M		1291	3	2		13119		WD0308-565	2013-04-17	244.03
lc3y36qsq	G130M		1291	3	2		13119		WD0308-565	2013-05-16	244.03
lc3y37lqq	G130M		1291	3	2		13119		WD0308-565	2013-06-09	244.03
lc3y38qvq	G130M		1291	3	2		13119		WD0308-565	2013-07-17	244.03
lc3y39daq	G130M		1291	3	2		13119		WD0308-565	2013-08-17	244.03
lc3y40vwq	G130M		1291	3	2		13119		WD0308-565	2013-09-18	244.00
lc3y41hqq	G130M		1291	3	2		13119		WD0308-565	2013-10-13	244.03
lce801kzq	G130M		1291	3	2		13520		WD0308-565	2013-11-18	244.03
lce802mcq	G130M		1291	3	2		13520		WD0308-565	2013-12-25	244.00
lce803chq	G130M		1291	3	2		13520		WD0308-565	2014-01-20	244.00
lce804haq	G130M		1291	3	2		13520		WD0308-565	2014-02-22	244.03
lce805auq	G130M		1291	3	2		13520		WD0308-565	2014-03-17	244.03
lce806g8q	G130M		1291	3	2		13520		WD0308-565	2014-04-22	244.03
lce807i0q	G130M		1291	3	2		13520		WD0308-565	2014-05-20	244.03
lce808ycq	G130M		1291	3	2		13520		WD0308-565	2014-06-27	244.00
lce809riq	G130M		1291	3	2		13520		WD0308-565	2014-07-24	244.00
lce810e9q	G130M		1291	3	2		13520		WD0308-565	2014-08-18	244.03
lce812xhq	G130M		1291	3	2		13520		WD0308-565	2014-09-26	244.03
lce811d8q	G130M		1291	3	2		13520		WD0308-565	2014-10-22	244.03
lcqz01pjq	G130M		1291	3	2		13967		WD0308-565	2014-11-27	244.03
lcqz02r5q	G130M		1291	3	2		13967		WD0308-565	2014-12-31	244.03
lcqz03oiq	G130M		1291	3	2		13967		WD0308-565	2015-02-04	244.03
lcqz04haq	G130M		1291	3	3		13967		WD0308-565	2015-02-09	244.03
lcqz05eaq	G130M		1291	3	3		13967		WD0308-565	2015-03-09	244.00
lcqz06vuq	G130M		1291	3	3		13967		WD0308-565	2015-04-16	244.00
lcqz07aeq	G130M		1291	3	3		13967		WD0308-565	2015-05-11	244.03
lcqz08cyq	G130M		1291	3	3		13967		WD0308-565	2015-06-08	244.03
lcqz09f9q	G130M		1291	3	3		13967		WD0308-565	2015-07-13	244.00
lcqz10t0q	G130M		1291	3	3		13967		WD0308-565	2015-08-12	244.03
lcqz11o2q	G130M		1291	3	3		13967		WD0308-565	2015-09-16	244.03
lcqz12kmq	G130M		1291	3	3		13967		WD0308-565	2015-10-20	244.03
ld0y01dfq	G130M		1291	3	3		14435		WD0308-565	2015-11-23	244.00
ld0y02ciq	G130M		1291	3	3		14435		WD0308-565	2016-01-01	244.00
ld0y03exq	G130M		1291	3	3		14435		WD0308-565	2016-01-18	244.00
ld0y04idq	G130M		1291	3	3		14435		WD0308-565	2016-02-23	244.00
ld0y05gaq	G130M		1291	3	3		14435		WD0308-565	2016-03-21	244.03
ld0y06iiq	G130M		1291	3	3		14435		WD0308-565	2016-04-19	244.03
ld0y07acq	G130M		1291	3	3		14435		WD0308-565	2016-05-23	244.03
ld0y08mmq	G130M		1291	3	3		14435		WD0308-565	2016-06-25	244.03
ld0y09flq	G130M		1291	3	3		14435		WD0308-565	2016-07-25	244.03
ld0y10dmq	G130M		1291	3	3		14435		WD0308-565	2016-08-22	244.03
ld0y11bmq	G130M		1291	3	3		14435		WD0308-565	2016-09-19	244.00
ld0y12e2q	G130M		1291	3	3		14435		WD0308-565	2016-10-17	244.03
ldcv01opq	G130M		1291	3	3		14854		WD0308-565	2016-11-22	244.00
ldcv02ynq	G130M		1291	3	3		14854		WD0308-565	2016-12-29	244.03
